id,car_id,date,miles,pass,pass,pass,employee_id
110054,2398,8/3/2015 0:00:00,,0,,,"1"
110055,6434,8/3/2015 0:00:00,,0,,,"1"
110056,1909,8/3/2015 0:00:00,,0,,,"1"
110057,4861,8/3/2015 0:00:00,,0,,,"1"
110058,4866,8/3/2015 0:00:00,,0,,,"1"
110059,5333,8/4/2015 0:00:00,,0,,,"1"
110060,6431,8/4/2015 0:00:00,,0,,,"1"
110061,4016,8/4/2015 0:00:00,,0,,,"1"
110062,6426,8/4/2015 0:00:00,,0,,,"1"
110063,3279,8/4/2015 0:00:00,,0,,,"1"
110064,5715,8/5/2015 0:00:00,,0,,,"1"
110065,3460,8/5/2015 0:00:00,,0,,,"1"
110066,4441,7/10/2015 0:00:00,,0,,,"1"
110067,573,7/10/2015 0:00:00,,0,,,"1"
110068,4607,8/5/2015 0:00:00,,0,,,"1"
110069,6039,8/5/2015 0:00:00,,0,,,"1"
110070,5994,8/5/2015 0:00:00,,0,,,"1"
110071,6384,8/6/2015 0:00:00,,0,,,"1"
110072,5625,8/6/2015 0:00:00,,0,,,"1"
110073,6375,8/6/2015 0:00:00,,0,,,"1"
110074,5015,8/6/2015 0:00:00,,0,,,"1"
110075,6198,8/7/2015 0:00:00,,0,,,"1"
110076,5793,8/7/2015 0:00:00,,0,,,"1"
110077,6435,8/7/2015 0:00:00,,0,,,"1"
110078,6436,8/7/2015 0:00:00,,0,,,"1"
110079,6437,8/7/2015 0:00:00,,0,,,"1"
110080,6145,8/7/2015 0:00:00,,0,,,"1"
110081,4301,8/7/2015 0:00:00,,0,,,"1"
110082,235,8/7/2015 0:00:00,,0,,,"1"
110083,6090,8/8/2015 0:00:00,,0,,,"1"
110084,4164,8/8/2015 0:00:00,,0,,,"1"
110085,6438,8/8/2015 0:00:00,,0,,,"1"
110086,966,8/8/2015 0:00:00,,0,,,"1"
110087,495,8/8/2015 0:00:00,,0,,,"1"
110088,3913,8/10/2015 0:00:00,,0,,,"1"
110089,6439,8/10/2015 0:00:00,,0,,,"1"
110090,5911,8/10/2015 0:00:00,,0,,,"1"
110091,6287,8/10/2015 0:00:00,,0,,,"1"
110092,3729,8/10/2015 0:00:00,,0,,,"1"
110093,6044,8/10/2015 0:00:00,,0,,,"1"
110094,5094,8/11/2015 0:00:00,,0,,,"1"
110095,4631,8/11/2015 0:00:00,,0,,,"1"
110096,5289,8/11/2015 0:00:00,,0,,,"1"
110097,3211,8/11/2015 0:00:00,,0,,,"1"
110098,5564,8/11/2015 0:00:00,,0,,,"1"
110099,5295,8/12/2015 0:00:00,,0,,,"1"
110100,4125,8/11/2015 0:00:00,,0,,,"1"
110101,6440,8/11/2015 0:00:00,,0,,,"1"
110102,5088,8/12/2015 0:00:00,,0,,,"1"
110103,3633,8/12/2015 0:00:00,,0,,,"1"
110104,788,8/12/2015 0:00:00,,0,,,"1"
110105,6083,8/12/2015 0:00:00,,0,,,"1"
110106,4301,8/13/2015 0:00:00,,0,,,"1"
110107,5407,8/13/2015 0:00:00,,0,,,"1"
110108,6441,8/13/2015 0:00:00,,0,,,"1"
110109,4112,8/13/2015 0:00:00,,0,,,"1"
110110,5732,8/13/2015 0:00:00,,0,,,"1"
110111,1088,8/13/2015 0:00:00,,0,,,"1"
110112,5368,8/13/2015 0:00:00,,0,,,"1"
110113,6189,8/13/2015 0:00:00,,0,,,"1"
110114,5490,8/13/2015 0:00:00,,0,,,"1"
110115,3831,8/14/2015 0:00:00,,0,,,"1"
110116,4857,8/14/2015 0:00:00,,0,,,"1"
110117,6292,8/14/2015 0:00:00,,0,,,"1"
110118,3390,7/24/2015 0:00:00,,0,,,"1"
110119,5354,7/24/2015 0:00:00,,0,,,"1"
110120,5249,7/25/2015 0:00:00,,0,,,"1"
110121,4149,7/25/2015 0:00:00,,0,,,"1"
110122,6092,7/25/2015 0:00:00,,0,,,"1"
110123,5655,7/25/2015 0:00:00,,0,,,"1"
110124,5626,7/27/2015 0:00:00,,0,,,"1"
110125,4394,7/27/2015 0:00:00,,0,,,"1"
110126,6217,7/27/2015 0:00:00,,0,,,"1"
110127,6442,8/15/2015 0:00:00,,0,,,"1"
110128,2781,8/15/2015 0:00:00,,0,,,"1"
110129,75,8/15/2015 0:00:00,,0,,,"1"
110130,5444,8/15/2015 0:00:00,,0,,,"1"
110131,5402,8/15/2015 0:00:00,,0,,,"1"
110132,4164,8/15/2015 0:00:00,,0,,,"1"
110133,6181,8/17/2015 0:00:00,,0,,,"1"
110134,6402,8/17/2015 0:00:00,,0,,,"1"
110135,6380,8/17/2015 0:00:00,,0,,,"1"
110136,5275,8/17/2015 0:00:00,,0,,,"1"
110137,5999,8/18/2015 0:00:00,,0,,,"1"
110138,5741,8/18/2015 0:00:00,,0,,,"1"
110139,6343,8/18/2015 0:00:00,,0,,,"1"
110140,3871,8/18/2015 0:00:00,,0,,,"1"
110141,6443,8/19/2015 0:00:00,,0,,,"1"
110142,6095,8/19/2015 0:00:00,,0,,,"1"
110143,6328,8/19/2015 0:00:00,,0,,,"1"
110144,6444,8/19/2015 0:00:00,,0,,,"1"
110145,5209,8/19/2015 0:00:00,,0,,,"1"
110146,5755,8/20/2015 0:00:00,,0,,,"1"
110147,6207,8/20/2015 0:00:00,,0,,,"1"
110148,3914,8/21/2015 0:00:00,,0,,,"1"
110149,4430,8/21/2015 0:00:00,,0,,,"1"
110150,6445,8/21/2015 0:00:00,,0,,,"1"
110151,6340,8/21/2015 0:00:00,,0,,,"1"
110152,2219,,,0,,,"1"
110153,6446,8/21/2015 0:00:00,,0,,,"1"
110154,5910,8/21/2015 0:00:00,,0,,,"1"
110155,6412,8/21/2015 0:00:00,,0,,,"1"
110156,5793,8/22/2015 0:00:00,,0,,,"1"
110157,5693,8/22/2015 0:00:00,,0,,,"1"
110158,6447,8/22/2015 0:00:00,,0,,,"1"
110159,5689,8/22/2015 0:00:00,,0,,,"1"
110160,6124,8/23/2013 0:00:00,,0,,,"1"
110161,5865,8/24/2015 0:00:00,,0,,,"1"
110162,2486,8/24/2015 0:00:00,,0,,,"1"
110163,5452,8/24/2015 0:00:00,,0,,,"1"
110164,6320,8/25/2015 0:00:00,,0,,,"1"
110165,6398,8/25/2015 0:00:00,,0,,,"1"
110166,2149,8/25/2015 0:00:00,,0,,,"1"
110167,6448,8/25/2015 0:00:00,,0,,,"1"
110168,6449,8/25/2015 0:00:00,,0,,,"1"
110169,1549,8/26/2015 0:00:00,,0,,,"1"
110170,6124,8/26/2015 0:00:00,,0,,,"1"
110171,56,8/26/2015 0:00:00,,0,,,"1"
110172,4764,8/26/2015 0:00:00,,0,,,"1"
110173,6261,8/26/2015 0:00:00,,0,,,"1"
110174,5316,8/27/2015 0:00:00,,0,,,"1"
110175,3374,8/27/2015 0:00:00,,0,,,"1"
110176,6255,8/27/2015 0:00:00,,0,,,"1"
110177,6124,8/28/2015 0:00:00,,0,,,"1"
110178,5767,8/27/2015 0:00:00,,0,,,"1"
110179,6451,8/27/2018 0:00:00,,0,,,"1"
110180,3871,8/27/2015 0:00:00,,0,,,"1"
110181,3929,8/28/2015 0:00:00,,0,,,"1"
110182,3210,8/28/2015 0:00:00,,0,,,"1"
110183,4976,8/28/2015 0:00:00,,0,,,"1"
110184,4261,8/28/2015 0:00:00,,0,,,"1"
110185,4261,8/28/2015 0:00:00,,0,,,"1"
110188,5815,8/31/2015 0:00:00,,0,,,"1"
110189,4018,8/31/2015 0:00:00,,0,,,"1"
110190,6452,8/31/2015 0:00:00,,0,,,"1"
110191,1548,8/31/2015 0:00:00,,0,,,"1"
110192,733,8/31/2015 0:00:00,,0,,,"1"
110193,733,8/31/2015 0:00:00,,0,,,"1"
110194,3211,8/31/2015 0:00:00,,0,,,"1"
110195,3484,8/31/2015 0:00:00,,0,,,"1"
110196,2334,8/31/2015 0:00:00,,0,,,"1"
110197,6453,9/1/2015 0:00:00,,0,,,"1"
110198,5447,9/1/2015 0:00:00,,0,,,"1"
110199,6239,9/1/2015 0:00:00,,0,,,"1"
110200,6198,8/4/2015 0:00:00,,0,,,"1"
110201,6329,9/1/2015 0:00:00,,0,,,"1"
110202,5975,9/1/2015 0:00:00,,0,,,"1"
110203,5735,9/1/2015 0:00:00,,0,,,"1"
110204,5554,9/1/2015 0:00:00,,0,,,"1"
110205,4837,9/1/2015 0:00:00,,0,,,"1"
110206,6304,9/2/2015 0:00:00,,0,,,"1"
110207,781,9/2/2015 0:00:00,,0,,,"1"
110208,6454,9/2/2015 0:00:00,,0,,,"1"
110209,4504,9/2/2015 0:00:00,,0,,,"1"
110210,5409,9/2/2015 0:00:00,,0,,,"1"
110211,1796,9/3/2015 0:00:00,,0,,,"1"
110212,3437,9/3/2015 0:00:00,,0,,,"1"
110213,6455,9/3/2015 0:00:00,,0,,,"1"
110214,5192,9/3/2015 0:00:00,,0,,,"1"
110215,4764,9/3/2015 0:00:00,,0,,,"1"
110216,6456,9/3/2015 0:00:00,,0,,,"1"
110217,5706,,,0,,,"1"
110218,6457,9/4/2015 0:00:00,,0,,,"1"
110219,6458,9/4/2015 0:00:00,,0,,,"1"
110220,6459,9/4/2015 0:00:00,,0,,,"1"
110221,6460,9/4/2015 0:00:00,,0,,,"1"
110222,3812,9/4/2015 0:00:00,,0,,,"1"
110223,6461,9/4/2015 0:00:00,,0,,,"1"
110224,5851,9/8/2015 0:00:00,,0,,,"1"
110225,5932,9/8/2015 0:00:00,,0,,,"1"
110226,619,12/10/2015 0:00:00,,0,,,"1"
110227,5068,9/8/2013 0:00:00,,0,,,"1"
110228,2177,9/9/2015 0:00:00,,0,,,"1"
110229,733,9/9/2015 0:00:00,,0,,,"1"
110230,5192,9/9/2015 0:00:00,,0,,,"1"
110231,4766,9/9/2015 0:00:00,,0,,,"1"
110232,4948,9/25/2015 0:00:00,,0,,,"1"
110233,5068,9/9/2015 0:00:00,,0,,,"1"
110234,4608,9/10/2015 0:00:00,,0,,,"1"
110235,6463,9/10/2015 0:00:00,,0,,,"1"
110236,4844,9/10/2015 0:00:00,,0,,,"1"
110237,6464,9/10/2015 0:00:00,,0,,,"1"
110238,5988,9/10/2015 0:00:00,,0,,,"1"
110239,6461,9/10/2015 0:00:00,,0,,,"1"
110240,5454,9/10/2015 0:00:00,,0,,,"1"
110241,5930,9/10/2015 0:00:00,,0,,,"1"
110242,4837,9/10/2015 0:00:00,,0,,,"1"
110243,3390,9/11/2015 0:00:00,,0,,,"1"
110244,4976,9/11/2015 0:00:00,,0,,,"1"
110245,4901,9/11/2015 0:00:00,,0,,,"1"
110246,1701,9/11/2015 0:00:00,,0,,,"1"
110247,4080,9/11/2015 0:00:00,,0,,,"1"
110248,6466,9/12/2015 0:00:00,,0,,,"1"
110249,6467,9/12/2015 0:00:00,,0,,,"1"
110250,3812,9/12/2015 0:00:00,,0,,,"1"
110251,4125,9/14/2015 0:00:00,,0,,,"1"
110252,4977,9/14/2015 0:00:00,,0,,,"1"
110253,6468,9/14/2015 0:00:00,,0,,,"1"
110254,3359,9/14/2015 0:00:00,,0,,,"1"
110255,4726,9/14/2015 0:00:00,,0,,,"1"
110256,5939,9/14/2015 0:00:00,,0,,,"1"
110257,4441,8/10/2015 0:00:00,,0,,,"1"
110258,352,9/14/2015 0:00:00,,0,,,"1"
110259,357,9/15/2015 0:00:00,,0,,,"1"
110260,6469,9/14/2015 0:00:00,,0,,,"1"
110261,6134,9/17/2015 0:00:00,,0,,,"1"
110262,5761,9/15/2015 0:00:00,,0,,,"1"
110263,4016,9/15/2015 0:00:00,,0,,,"1"
110264,4338,9/15/2015 0:00:00,,0,,,"1"
110265,6470,9/15/2015 0:00:00,,0,,,"1"
110266,3729,9/16/2015 0:00:00,,0,,,"1"
110267,3196,9/16/2015 0:00:00,,0,,,"1"
110268,6356,9/16/2015 0:00:00,,0,,,"1"
110269,4717,9/16/2015 0:00:00,,0,,,"1"
110270,3493,9/16/2015 0:00:00,,0,,,"1"
110271,4969,9/17/2015 0:00:00,,0,,,"1"
110272,5402,9/17/2015 0:00:00,,0,,,"1"
110273,5602,9/17/2015 0:00:00,,0,,,"1"
110274,6461,9/4/2015 0:00:00,,0,,,"1"
110276,5553,9/17/2015 0:00:00,,0,,,"1"
110277,5798,9/17/2015 0:00:00,,0,,,"1"
110278,6471,9/18/2015 0:00:00,,0,,,"1"
110279,6472,9/18/2015 0:00:00,,0,,,"1"
110280,3426,9/18/2015 0:00:00,,0,,,"1"
110281,6473,9/18/2015 0:00:00,,0,,,"1"
110282,4576,9/18/2015 0:00:00,,0,,,"1"
110283,902,9/18/2015 0:00:00,,0,,,"1"
110284,3428,9/18/2015 0:00:00,,0,,,"1"
110285,3595,9/18/2015 0:00:00,,0,,,"1"
110286,4594,9/18/2015 0:00:00,,0,,,"1"
110287,3206,9/19/2015 0:00:00,,0,,,"1"
110288,5261,9/19/2015 0:00:00,,0,,,"1"
110289,6474,9/19/2015 0:00:00,,0,,,"1"
110290,6465,9/10/2015 0:00:00,,0,,,"1"
110291,6086,9/19/2015 0:00:00,,0,,,"1"
110292,6425,9/19/2015 0:00:00,,0,,,"1"
110293,5644,9/19/2015 0:00:00,,0,,,"1"
110294,6379,9/21/2015 0:00:00,,0,,,"1"
110295,5447,9/21/2015 0:00:00,,0,,,"1"
110296,6475,9/21/2015 0:00:00,,0,,,"1"
110297,91,9/21/2015 0:00:00,,0,,,"1"
110298,6391,9/21/2015 0:00:00,,0,,,"1"
110299,6476,9/21/2015 0:00:00,,0,,,"1"
110300,6476,9/22/2015 0:00:00,,0,,,"1"
110301,3633,9/22/2015 0:00:00,,0,,,"1"
110302,6477,9/22/2015 0:00:00,,0,,,"1"
110303,5689,9/22/2015 0:00:00,,0,,,"1"
110304,2627,9/22/2015 0:00:00,,0,,,"1"
110305,5644,9/22/2015 0:00:00,,0,,,"1"
110306,5156,9/23/2015 0:00:00,,0,,,"1"
110307,5405,9/23/2015 0:00:00,,0,,,"1"
110308,5664,9/23/2015 0:00:00,,0,,,"1"
110309,4918,9/24/2015 0:00:00,,0,,,"1"
110310,6475,9/24/2015 0:00:00,,0,,,"1"
110311,3754,9/24/2015 0:00:00,,0,,,"1"
110312,77,9/24/2015 0:00:00,,0,,,"1"
110313,5954,9/24/2015 0:00:00,,0,,,"1"
110314,5871,9/25/2015 0:00:00,,0,,,"1"
110315,3493,9/25/2015 0:00:00,,0,,,"1"
110316,5271,9/25/2015 0:00:00,,0,,,"1"
110317,2243,9/25/2015 0:00:00,,0,,,"1"
110318,5664,9/25/2015 0:00:00,,0,,,"1"
110319,3045,9/26/2015 0:00:00,,0,,,"1"
110320,3871,9/26/2015 0:00:00,,0,,,"1"
110321,4876,9/26/2015 0:00:00,,0,,,"1"
110322,6478,9/28/2015 0:00:00,,0,,,"1"
110323,6225,9/28/2015 0:00:00,,0,,,"1"
110324,4018,9/28/2015 0:00:00,,0,,,"1"
110325,6480,9/28/2015 0:00:00,,0,,,"1"
110326,6481,9/29/2015 0:00:00,,0,,,"1"
110327,3631,9/29/2015 0:00:00,,0,,,"1"
110328,6112,9/29/2015 0:00:00,,0,,,"1"
110329,5767,9/29/2015 0:00:00,,0,,,"1"
110330,5121,9/29/2015 0:00:00,,0,,,"1"
110331,5763,9/29/2015 0:00:00,,0,,,"1"
110332,2869,9/30/2015 0:00:00,,0,,,"1"
110333,3437,9/30/2015 0:00:00,,0,,,"1"
110334,6483,9/30/2015 0:00:00,,0,,,"1"
110335,6482,10/1/2015 0:00:00,,0,,,"1"
110336,3621,9/30/2015 0:00:00,,0,,,"1"
110337,6154,9/30/2015 0:00:00,,0,,,"1"
110338,6266,10/1/2015 0:00:00,,0,,,"1"
110339,5549,10/1/2015 0:00:00,,0,,,"1"
110340,6484,10/1/2015 0:00:00,,0,,,"1"
110341,6444,10/1/2015 0:00:00,,0,,,"1"
110342,4367,10/1/2015 0:00:00,,0,,,"1"
110343,6117,10/1/2015 0:00:00,,0,,,"1"
110344,4093,10/2/2015 0:00:00,,0,,,"1"
110345,6486,10/2/2015 0:00:00,,0,,,"1"
110346,5911,10/2/2015 0:00:00,,0,,,"1"
110347,6146,10/2/2015 0:00:00,,0,,,"1"
110348,3176,10/2/2015 0:00:00,,0,,,"1"
110349,6007,10/2/2015 0:00:00,,0,,,"1"
110350,6485,10/2/2015 0:00:00,,0,,,"1"
110351,5428,10/3/2015 0:00:00,,0,,,"1"
110352,2617,10/3/2015 0:00:00,,0,,,"1"
110353,3437,9/3/2015 0:00:00,,0,,,"1"
110354,4220,10/3/2015 0:00:00,,0,,,"1"
110355,6092,10/3/2015 0:00:00,,0,,,"1"
110356,4698,10/3/2015 0:00:00,,0,,,"1"
110357,4977,10/5/2015 0:00:00,,0,,,"1"
110358,4837,10/4/2015 0:00:00,,0,,,"1"
110359,6257,10/5/2015 0:00:00,,0,,,"1"
110360,6257,10/5/2015 0:00:00,,0,,,"1"
110361,6249,10/6/2015 0:00:00,,0,,,"1"
110362,6304,10/6/2015 0:00:00,,0,,,"1"
110363,495,10/6/2015 0:00:00,,0,,,"1"
110364,6480,10/6/2015 0:00:00,,0,,,"1"
110365,6487,10/6/2015 0:00:00,,0,,,"1"
110366,2987,10/6/2015 0:00:00,,0,,,"1"
110367,4948,10/7/2015 0:00:00,,0,,,"1"
110368,6007,10/7/2015 0:00:00,,0,,,"1"
110369,6083,10/7/2015 0:00:00,,0,,,"1"
110370,3846,10/8/2015 0:00:00,,0,,,"1"
110371,6488,10/8/2015 0:00:00,,0,,,"1"
110372,6379,10/9/2015 0:00:00,,0,,,"1"
110373,2952,10/9/2015 0:00:00,,0,,,"1"
110374,56,10/9/2015 0:00:00,,0,,,"1"
110375,6489,10/9/2015 0:00:00,,0,,,"1"
110376,6490,10/9/2015 0:00:00,,0,,,"1"
110377,6491,10/13/2015 0:00:00,,0,,,"1"
110378,5380,10/10/2015 0:00:00,,0,,,"1"
110379,4149,10/10/2015 0:00:00,,0,,,"1"
110380,2799,10/10/2015 0:00:00,,0,,,"1"
110381,5380,10/10/2015 0:00:00,,0,,,"1"
110382,3517,10/10/2015 0:00:00,,0,,,"1"
110383,6492,10/12/2015 0:00:00,,0,,,"1"
110384,5048,10/12/2015 0:00:00,,0,,,"1"
110385,3131,10/12/2015 0:00:00,,0,,,"1"
110386,4794,10/12/2015 0:00:00,,0,,,"1"
110387,4231,10/12/2015 0:00:00,,0,,,"1"
110388,3621,10/12/2015 0:00:00,,0,,,"1"
110389,6401,10/13/2015 0:00:00,,0,,,"1"
110390,5089,10/13/2015 0:00:00,,0,,,"1"
110391,6493,10/13/2015 0:00:00,,0,,,"1"
110392,6415,10/13/2015 0:00:00,,0,,,"1"
110393,6225,10/13/2015 0:00:00,,0,,,"1"
110394,6472,10/13/2015 0:00:00,,0,,,"1"
110395,6494,10/13/2015 0:00:00,,0,,,"1"
110396,6357,10/14/2015 0:00:00,,0,,,"1"
110397,3454,10/14/2015 0:00:00,,0,,,"1"
110398,4631,10/14/2015 0:00:00,,0,,,"1"
110399,5833,10/14/2015 0:00:00,,0,,,"1"
110400,6138,10/14/2015 0:00:00,,0,,,"1"
110401,4058,10/15/2015 0:00:00,,0,,,"1"
110402,4379,10/15/2015 0:00:00,,0,,,"1"
110403,6087,10/15/2015 0:00:00,,0,,,"1"
110404,4844,10/15/2015 0:00:00,,0,,,"1"
110405,3871,10/15/2015 0:00:00,,0,,,"1"
110406,6028,10/15/2015 0:00:00,,0,,,"1"
110407,6495,10/16/2015 0:00:00,,0,,,"1"
110408,6496,10/16/2015 0:00:00,,0,,,"1"
110409,5872,10/16/2015 0:00:00,,0,,,"1"
110410,6185,10/16/2015 0:00:00,,0,,,"1"
110411,6497,10/16/2016 0:00:00,,0,,,"1"
110412,3140,10/17/2015 0:00:00,,0,,,"1"
110413,5249,10/18/2015 0:00:00,,0,,,"1"
110414,5655,10/17/2015 0:00:00,,0,,,"1"
110415,5239,10/19/2015 0:00:00,,0,,,"1"
110416,4837,10/19/2015 0:00:00,,0,,,"1"
110417,6498,10/19/2015 0:00:00,,0,,,"1"
110418,3390,10/20/2015 0:00:00,,0,,,"1"
110419,6054,10/20/2015 0:00:00,,0,,,"1"
110420,6499,10/20/2015 0:00:00,,0,,,"1"
110421,4301,10/20/2015 0:00:00,,0,,,"1"
110422,6389,10/20/2015 0:00:00,,0,,,"1"
110423,6124,10/16/2015 0:00:00,,0,,,"1"
110424,6176,10/20/2015 0:00:00,,0,,,"1"
110425,3913,10/28/2015 0:00:00,,0,,,"1"
110426,5239,10/21/2015 0:00:00,,0,,,"1"
110427,6500,10/21/2015 0:00:00,,0,,,"1"
110428,192,10/21/2015 0:00:00,,0,,,"1"
110429,6482,10/22/2015 0:00:00,,0,,,"1"
110430,75,10/22/2015 0:00:00,,0,,,"1"
110431,75,10/22/2015 0:00:00,,0,,,"1"
110432,6076,10/22/2015 0:00:00,,0,,,"1"
110433,4185,10/22/2015 0:00:00,,0,,,"1"
110434,3767,10/22/2015 0:00:00,,0,,,"1"
110435,4976,10/23/2015 0:00:00,,0,,,"1"
110436,3289,10/23/2015 0:00:00,,0,,,"1"
110437,6501,10/23/2015 0:00:00,,0,,,"1"
110438,56,10/23/2015 0:00:00,,0,,,"1"
110439,4624,10/23/2015 0:00:00,,0,,,"1"
110440,5375,10/23/2015 0:00:00,,1,,,"1"
110441,4698,10/23/2015 0:00:00,,0,,,"1"
110442,6398,10/23/2015 0:00:00,,0,,,"1"
110443,5710,10/23/2015 0:00:00,,0,,,"1"
110444,878,10/24/2015 0:00:00,,0,,,"1"
110445,6502,10/24/2015 0:00:00,,0,,,"1"
110446,6503,10/24/2015 0:00:00,,0,,,"1"
110447,5906,10/24/2015 0:00:00,,0,,,"1"
110448,5392,10/24/2015 0:00:00,,0,,,"1"
110449,4450,11/2/2015 0:00:00,,0,,,"1"
110450,5426,10/26/2015 0:00:00,,0,,,"1"
110451,1502,10/26/2015 0:00:00,,0,,,"1"
110452,5626,10/26/2015 0:00:00,,0,,,"1"
110453,6504,10/26/2015 0:00:00,,0,,,"1"
110454,2398,10/26/2015 0:00:00,,0,,,"1"
110455,6505,10/26/2015 0:00:00,,0,,,"1"
110456,6380,10/26/2015 0:00:00,,0,,,"1"
110457,5968,10/27/2015 0:00:00,,0,,,"1"
110458,6467,10/27/2015 0:00:00,,0,,,"1"
110459,5267,10/27/2015 0:00:00,,0,,,"1"
110460,5432,10/27/2015 0:00:00,,0,,,"1"
110461,3991,10/27/2015 0:00:00,,0,,,"1"
110462,6506,10/27/2015 0:00:00,,0,,,"1"
110465,6023,10/27/2015 0:00:00,,0,,,"1"
110466,4467,10/27/2015 0:00:00,,0,,,"1"
110467,6507,10/27/2015 0:00:00,,0,,,"1"
110468,4689,10/27/2015 0:00:00,,0,,,"1"
110469,5727,10/27/2015 0:00:00,,0,,,"1"
110470,4299,10/27/2015 0:00:00,,0,,,"1"
110471,4990,10/27/2015 0:00:00,,0,,,"1"
110472,2930,10/28/2015 0:00:00,,0,,,"1"
110473,451,10/28/2015 0:00:00,,0,,,"1"
110474,2930,10/28/2015 0:00:00,,0,,,"1"
110475,1379,10/28/2015 0:00:00,,0,,,"1"
110476,6508,10/28/2015 0:00:00,,0,,,"1"
110477,6304,10/27/2015 0:00:00,,0,,,"1"
110478,6058,10/28/2015 0:00:00,,0,,,"1"
110479,5275,,,0,,,"1"
110480,5378,10/29/2015 0:00:00,,0,,,"1"
110481,4164,10/29/2015 0:00:00,,0,,,"1"
110482,6510,10/29/2015 0:00:00,,0,,,"1"
110483,2714,10/29/2015 0:00:00,,0,,,"1"
110484,2714,10/29/2015 0:00:00,,0,,,"1"
110485,4185,10/29/2015 0:00:00,,0,,,"1"
110486,3426,10/29/2015 0:00:00,,0,,,"1"
110487,6511,10/29/2015 0:00:00,,0,,,"1"
110488,3428,10/29/2015 0:00:00,,0,,,"1"
110489,3595,10/29/2015 0:00:00,,0,,,"1"
110490,6028,10/29/2015 0:00:00,,0,,,"1"
110491,6113,10/30/2015 0:00:00,,0,,,"1"
110492,6417,10/30/2015 0:00:00,,0,,,"1"
110493,6470,10/30/2015 0:00:00,,0,,,"1"
110494,2618,10/30/2015 0:00:00,,0,,,"1"
110495,5727,10/30/2015 0:00:00,,0,,,"1"
110496,1462,10/30/2015 0:00:00,,0,,,"1"
110497,6512,10/31/2015 0:00:00,,0,,,"1"
110498,3881,10/31/2015 0:00:00,,0,,,"1"
110499,4552,10/31/2015 0:00:00,,0,,,"1"
110500,1549,11/2/2015 0:00:00,,0,,,"1"
110501,1379,11/1/2015 0:00:00,,0,,,"1"
110502,6368,11/2/2013 0:00:00,,0,,,"1"
110503,733,11/2/2015 0:00:00,,0,,,"1"
110504,4859,11/3/2015 0:00:00,,0,,,"1"
110505,6513,11/3/2015 0:00:00,,0,,,"1"
110506,4552,11/3/2015 0:00:00,,0,,,"1"
110507,5617,11/3/2015 0:00:00,,0,,,"1"
110508,6495,11/3/2015 0:00:00,,0,,,"1"
110509,1502,11/3/2015 0:00:00,,0,,,"1"
110510,6495,11/4/2015 0:00:00,,0,,,"1"
110511,5727,11/4/2015 0:00:00,,0,,,"1"
110512,4762,11/4/2015 0:00:00,,0,,,"1"
110513,6514,11/4/2015 0:00:00,,0,,,"1"
110514,4620,11/4/2015 0:00:00,,0,,,"1"
110515,6515,11/5/2015 0:00:00,,0,,,"1"
110516,2143,11/5/2015 0:00:00,,0,,,"1"
110517,6096,11/5/2015 0:00:00,,0,,,"1"
110518,5947,11/5/2015 0:00:00,,0,,,"1"
110519,5426,11/6/2015 0:00:00,,0,,,"1"
110520,6507,11/6/2015 0:00:00,,0,,,"1"
110521,5689,11/6/2015 0:00:00,,0,,,"1"
110522,6236,11/6/2015 0:00:00,,0,,,"1"
110523,224,11/6/2015 0:00:00,,0,,,"1"
110524,6517,11/6/2015 0:00:00,,0,,,"1"
110525,6518,11/6/2015 0:00:00,,0,,,"1"
110526,5224,11/7/2015 0:00:00,,0,,,"1"
110527,6519,11/7/2015 0:00:00,,0,,,"1"
110528,3836,11/7/2015 0:00:00,,0,,,"1"
110529,201,11/9/2015 0:00:00,,0,,,"1"
110530,6520,11/10/2015 0:00:00,,0,,,"1"
110531,6521,11/10/2015 0:00:00,,0,,,"1"
110532,6522,11/10/2015 0:00:00,,0,,,"1"
110533,6523,11/10/2015 0:00:00,,0,,,"1"
110534,5426,11/10/2015 0:00:00,,0,,,"1"
110535,6524,11/10/2015 0:00:00,,0,,,"1"
110536,6255,11/11/2015 0:00:00,,0,,,"1"
110537,6525,11/11/2015 0:00:00,,0,,,"1"
110538,6435,11/11/2015 0:00:00,,0,,,"1"
110539,6179,11/11/2015 0:00:00,,0,,,"1"
110540,5261,11/12/2015 0:00:00,,0,,,"1"
110541,1786,11/12/2015 0:00:00,,0,,,"1"
110542,5866,11/12/2015 0:00:00,,0,,,"1"
110543,4164,11/12/2015 0:00:00,,0,,,"1"
110544,2334,11/12/2015 0:00:00,,0,,,"1"
110545,2062,11/13/2015 0:00:00,,0,,,"1"
110546,6526,11/13/2015 0:00:00,,0,,,"1"
110547,6354,11/13/2015 0:00:00,,0,,,"1"
110548,5510,11/13/2015 0:00:00,,0,,,"1"
110549,5458,11/13/2015 0:00:00,,0,,,"1"
110550,6527,11/13/2015 0:00:00,,0,,,"1"
110551,6426,11/13/2015 0:00:00,,0,,,"1"
110552,5671,11/13/2015 0:00:00,,0,,,"1"
110553,2987,11/13/2015 0:00:00,,0,,,"1"
110554,6090,11/14/2015 0:00:00,,0,,,"1"
110555,6225,11/14/2015 0:00:00,,0,,,"1"
110556,5902,11/14/2015 0:00:00,,0,,,"1"
110557,5224,11/14/2015 0:00:00,,0,,,"1"
110558,495,11/14/2015 0:00:00,,0,,,"1"
110559,4552,11/16/2015 0:00:00,,0,,,"1"
